rainfall_24h,rainfall_intensity,soil_moisture,slope,elevation,historical_events,temperature,humidity,pore_water_pressure,risk_probability,risk_percentage,risk_category,landslide_occurred
1.63,0.31,24.22,26.48,2387.4,11,15.9,65.8,2.12,0.0241,2.41,LOW,0
65.39,16.43,46.57,35.32,1169.0,9,24.5,70.7,8.75,0.1023,10.23,LOW,0
84.76,20.75,49.58,50.28,2559.6,3,12.9,72.6,11.19,0.2365,23.65,LOW,0
60.14,12.16,42.15,41.91,1555.8,7,19.2,63.4,5.41,0.102,10.2,LOW,0
154.43,24.7,76.18,40.16,1681.5,10,19.7,80.5,20.9,0.8567,85.67,CRITICAL,1
216.06,42.0,80.66,33.91,2544.8,8,13.3,92.5,32.88,0.9856,98.56,CRITICAL,1
10.47,2.2,22.73,57.58,1378.0,9,21.2,62.8,1.45,0.0545,5.45,LOW,0
45.08,12.62,33.08,37.0,1557.2,6,22.6,61.3,4.25,0.0549,5.49,LOW,0
184.92,41.25,78.51,25.3,1359.8,7,25.9,92.2,29.95,0.9431,94.31,CRITICAL,1
9.41,2.17,27.9,43.32,1333.7,7,19.4,66.3,5.17,0.0566,5.66,LOW,0
83.61,16.61,51.96,26.78,1801.5,12,23.5,75.4,8.87,0.1766,17.66,LOW,0
12.96,2.29,28.25,35.51,2636.0,13,12.2,59.3,2.88,0.0712,7.12,LOW,0
131.15,32.8,60.74,40.01,1317.2,8,22.9,84.8,16.54,0.7195,71.95,HIGH,1
11.56,2.3,29.88,53.86,1796.6,7,16.9,65.5,2.97,0.0886,8.86,LOW,0
107.34,29.96,63.54,39.62,2228.6,8,13.2,64.4,12.91,0.4942,49.42,MODERATE,1
1.93,0.37,19.73,46.24,1044.8,8,25.3,61.6,3.3,0.0409,4.09,LOW,0
43.24,5.66,32.51,64.62,1068.7,8,22.0,78.1,5.43,0.1131,11.31,LOW,0
26.58,6.09,32.65,27.66,3003.6,6,14.7,69.8,3.08,0.0206,2.06,LOW,0
145.42,18.54,75.88,33.3,2384.4,8,16.8,88.7,23.09,0.8068,80.68,CRITICAL,1
112.05,17.94,51.02,36.93,1952.7,11,18.3,72.6,10.85,0.4205,42.05,MODERATE,0
42.8,7.56,36.93,37.68,2160.8,7,17.5,67.2,3.15,0.0633,6.33,LOW,0
69.33,16.52,40.03,37.38,336.4,4,28.9,69.3,7.26,0.1081,10.81,LOW,0
155.66,30.99,70.58,55.88,2073.4,10,18.9,83.3,22.21,0.9473,94.73,CRITICAL,1
85.07,10.6,38.5,46.68,1753.1,7,17.3,69.7,7.73,0.3545,35.45,MODERATE,0
109.02,23.84,50.35,43.03,1860.0,7,18.8,68.9,12.99,0.3012,30.12,MODERATE,0
1.02,0.19,31.68,34.42,1310.3,8,24.5,60.5,1.4,0.0361,3.61,LOW,0
7.8,2.09,27.23,51.26,490.3,10,25.4,56.5,3.59,0.0658,6.58,LOW,0
9.71,1.94,23.99,59.55,820.4,9,22.3,65.0,3.21,0.0996,9.96,LOW,0
18.71,4.37,30.01,51.14,3054.7,9,9.6,62.6,4.87,0.1422,14.22,LOW,0
9.27,1.44,27.28,16.38,1455.7,11,22.1,49.8,0.68,0.0511,5.11,LOW,0
23.66,5.72,34.43,43.96,1626.7,3,18.5,71.8,2.98,0.0646,6.46,LOW,0
72.08,16.96,34.8,22.9,405.5,9,26.7,73.4,5.61,0.0935,9.35,LOW,0
113.18,29.95,51.51,32.72,360.8,7,25.3,74.2,13.27,0.3263,32.63,MODERATE,0
181.02,22.7,70.91,23.52,2365.7,9,17.9,85.1,26.68,0.9562,95.62,CRITICAL,1
64.4,12.34,46.18,42.9,1837.4,9,18.3,62.3,6.98,0.1303,13.03,LOW,0
41.45,9.48,36.57,45.68,1750.7,8,21.9,65.8,5.33,0.1302,13.02,LOW,0
6.37,0.86,33.99,26.81,967.2,11,26.2,65.0,3.83,0.0328,3.28,LOW,0
54.02,10.03,44.27,36.63,2447.0,12,14.3,78.6,6.63,0.0882,8.82,LOW,0
10.07,2.73,26.09,38.6,746.3,11,27.2,61.0,3.17,0.0885,8.85,LOW,0
18.89,3.58,30.04,36.21,810.3,8,22.7,63.1,1.04,0.0206,2.06,LOW,0
15.1,4.19,35.7,27.15,1609.1,10,19.8,69.4,4.54,0.0178,1.78,LOW,0
68.52,8.85,51.35,37.6,1094.5,10,20.0,63.3,8.03,0.2347,23.47,LOW,0
4.74,1.11,25.85,48.11,980.0,8,24.1,61.6,4.89,0.0474,4.74,LOW,0
29.19,6.22,28.25,24.3,2153.5,10,16.9,59.8,2.63,0.0438,4.38,LOW,0
180.44,36.1,65.02,24.89,2170.4,11,17.3,87.9,23.59,0.8748,87.48,CRITICAL,1
42.7,11.76,26.45,35.8,2682.3,4,9.8,72.0,4.86,0.0641,6.41,LOW,0
82.41,11.6,50.44,58.37,1482.2,5,14.9,62.4,6.98,0.2745,27.45,MODERATE,0
141.79,37.34,66.96,45.04,465.6,8,22.6,87.9,20.87,0.8495,84.95,CRITICAL,1
23.44,5.4,28.19,45.4,1057.3,14,23.4,65.7,3.93,0.1212,12.12,LOW,0
91.81,14.82,57.21,36.0,3141.0,6,12.4,74.6,9.96,0.4117,41.17,MODERATE,0
25.76,6.81,31.18,42.58,2009.0,10,19.8,71.9,3.82,0.1115,11.15,LOW,0
23.4,4.42,28.61,18.51,2343.7,5,14.1,58.8,3.57,0.0217,2.17,LOW,0
208.19,52.1,89.15,43.95,271.7,8,27.0,83.2,35.0,0.9911,99.11,CRITICAL,1
40.9,7.45,41.65,56.26,1778.7,5,16.5,60.0,4.47,0.1338,13.38,LOW,0
3.96,1.01,25.85,43.18,360.7,4,29.4,63.8,2.12,0.0391,3.91,LOW,0
60.23,13.36,44.45,53.83,1929.2,7,15.6,66.1,7.68,0.1232,12.32,LOW,0
86.97,12.4,52.57,47.05,2966.3,9,14.6,67.8,11.05,0.4116,41.16,MODERATE,0
2.63,0.59,36.61,27.12,3106.8,4,10.3,54.5,2.18,0.0283,2.83,LOW,0
53.99,8.13,39.46,55.55,1844.6,10,21.8,69.1,6.06,0.3242,32.42,MODERATE,0
16.56,3.08,23.74,24.0,1601.7,4,19.6,62.3,2.58,0.0326,3.26,LOW,0
3.7,0.55,29.16,40.78,3037.8,8,11.7,52.0,1.22,0.0394,3.94,LOW,0
35.16,4.34,35.16,28.16,2237.1,5,13.8,57.0,4.17,0.0377,3.77,LOW,0
74.25,11.43,46.35,18.78,441.5,8,31.0,68.0,7.46,0.0729,7.29,LOW,0
76.55,15.75,46.28,37.68,1623.9,5,21.5,77.0,7.38,0.2808,28.08,MODERATE,0
110.67,21.81,48.03,33.96,958.7,7,24.0,74.0,9.15,0.2236,22.36,LOW,0
70.8,14.18,46.13,39.41,1635.9,13,19.6,61.8,7.47,0.1116,11.16,LOW,0
130.1,20.77,59.63,42.07,1593.6,4,17.6,79.0,16.75,0.6651,66.51,HIGH,1
16.74,3.85,28.14,22.3,1967.3,6,18.9,62.7,4.07,0.0256,2.56,LOW,0
59.74,13.9,39.74,27.25,1302.5,5,20.7,60.1,6.72,0.0767,7.67,LOW,0
15.96,2.83,29.27,41.51,734.6,10,24.1,55.1,1.55,0.0537,5.37,LOW,0
32.21,8.41,35.32,35.45,1736.0,7,20.7,69.3,3.89,0.0368,3.68,LOW,0
32.63,7.28,33.99,47.25,2699.1,6,13.9,57.5,2.84,0.0783,7.83,LOW,0
15.9,3.72,35.22,44.49,2208.8,8,15.9,67.1,4.92,0.0558,5.58,LOW,0
82.19,13.51,51.79,52.33,1248.2,12,24.7,63.0,9.28,0.3325,33.25,MODERATE,0
24.49,2.94,31.49,45.89,3009.8,5,9.4,54.6,2.89,0.0886,8.86,LOW,0
21.88,5.65,25.95,37.89,2941.0,4,7.7,63.4,3.94,0.0495,4.95,LOW,0
209.89,52.81,86.67,45.2,867.6,7,21.2,87.0,34.71,0.9691,96.91,CRITICAL,1
23.81,3.33,30.09,33.32,366.3,10,26.4,60.4,4.36,0.0526,5.26,LOW,0
6.88,1.24,26.07,34.32,2436.9,12,16.3,61.9,1.2,0.0591,5.91,LOW,0
25.19,5.69,25.46,49.68,2691.5,7,11.3,60.4,3.24,0.0396,3.96,LOW,0
58.87,13.21,43.55,38.33,3105.2,10,20.1,63.1,7.12,0.1005,10.05,LOW,0
154.42,39.79,81.2,50.1,2875.0,10,12.6,86.1,21.95,0.9497,94.97,CRITICAL,1
54.39,7.75,37.7,51.2,2021.6,6,17.3,69.2,5.01,0.111,11.1,LOW,0
43.09,8.13,40.18,52.95,1813.7,7,14.8,66.7,4.5,0.0593,5.93,LOW,0
10.27,1.39,34.1,56.49,332.1,13,22.6,61.4,2.69,0.1515,15.15,LOW,0
230.56,42.04,86.94,37.92,977.6,6,18.2,89.8,35.0,0.9903,99.03,CRITICAL,1
78.37,9.59,34.82,34.72,1605.9,6,22.6,65.7,7.21,0.1403,14.03,LOW,0
7.56,1.99,30.59,42.23,2104.1,10,19.5,59.1,2.18,0.0483,4.83,LOW,0
4.89,1.0,26.77,36.27,1893.9,4,17.6,56.0,3.38,0.0418,4.18,LOW,0
129.97,33.27,62.95,42.81,2440.8,10,11.5,79.4,18.84,0.608,60.8,HIGH,1
70.96,9.2,45.14,46.36,1075.3,10,21.4,68.3,6.27,0.2628,26.28,MODERATE,0
78.3,12.25,52.72,45.74,1916.6,6,21.0,71.9,9.46,0.3611,36.11,MODERATE,0
179.47,28.98,74.76,36.37,510.0,7,23.9,86.4,27.24,0.8754,87.54,CRITICAL,1
27.31,4.97,43.5,29.26,1470.3,5,17.7,74.7,3.44,0.0336,3.36,LOW,0
127.64,31.71,64.23,37.91,2463.0,4,13.5,70.8,17.04,0.7095,70.95,HIGH,1
27.59,5.02,37.78,28.18,2295.5,5,14.6,63.0,3.5,0.0555,5.55,LOW,0
1.84,0.28,25.55,54.78,3172.4,13,12.4,53.6,1.08,0.053,5.3,LOW,0
47.9,6.25,39.97,35.53,1069.8,10,16.6,64.3,4.43,0.0579,5.79,LOW,0
24.64,3.27,23.45,28.72,1719.7,8,19.0,58.8,0.57,0.0344,3.44,LOW,0
199.42,48.18,77.95,20.57,1222.1,8,19.5,93.7,30.15,0.9532,95.32,CRITICAL,1
24.45,4.67,37.23,44.27,1549.8,7,18.1,54.8,3.87,0.0613,6.13,LOW,0
128.65,30.39,60.69,43.97,2778.0,8,14.6,84.0,15.1,0.8222,82.22,CRITICAL,1
68.62,15.72,38.59,35.38,2268.4,9,12.3,73.5,6.49,0.1651,16.51,LOW,0
11.44,1.62,24.78,24.35,2853.2,9,12.8,74.0,1.07,0.0193,1.93,LOW,0
112.89,16.13,53.15,37.35,850.4,7,24.5,87.8,13.33,0.5253,52.53,HIGH,1
7.62,1.84,26.94,34.48,2826.4,13,13.9,56.4,1.97,0.0435,4.35,LOW,0
126.39,29.75,56.22,45.34,426.3,8,27.4,86.4,15.56,0.5532,55.32,HIGH,1
144.36,26.05,72.54,42.96,2871.4,6,13.6,79.7,20.53,0.8517,85.17,CRITICAL,1
101.5,13.44,54.46,36.08,1220.8,2,23.1,77.1,10.96,0.3928,39.28,MODERATE,0
31.26,3.81,26.77,31.3,1178.0,10,19.3,75.0,2.97,0.0542,5.42,LOW,0
32.97,5.48,41.91,63.64,1760.7,9,21.7,60.4,6.0,0.1132,11.32,LOW,0
5.85,0.71,26.41,38.54,3025.0,10,8.4,61.2,4.37,0.0458,4.58,LOW,0
55.25,8.66,43.0,45.74,391.0,9,26.8,56.6,4.77,0.0972,9.72,LOW,0
53.83,10.07,41.61,28.09,1289.1,8,19.2,73.4,6.94,0.0911,9.11,LOW,0
9.48,1.32,29.74,39.4,2776.9,10,8.4,74.0,1.4,0.0632,6.32,LOW,0
11.92,1.63,26.62,20.79,1418.4,11,18.8,65.2,1.81,0.0128,1.28,LOW,0
97.31,25.64,53.9,39.96,837.5,10,23.1,82.8,11.65,0.4527,45.27,MODERATE,0
61.14,13.06,41.37,60.44,1503.1,11,23.2,76.0,7.04,0.2376,23.76,LOW,0
41.88,11.29,38.54,36.64,1387.4,8,24.9,62.0,4.18,0.059,5.9,LOW,0
3.0,0.53,24.91,21.89,2950.5,11,11.4,62.4,2.74,0.0154,1.54,LOW,0
18.96,4.33,28.86,21.14,2497.7,7,10.8,65.8,4.17,0.0177,1.77,LOW,0
28.68,4.38,25.72,36.75,1740.1,6,15.2,57.3,4.06,0.0824,8.24,LOW,0
7.26,1.59,27.01,28.97,3165.7,7,12.5,69.8,1.39,0.0368,3.68,LOW,0
20.81,2.93,31.95,20.34,1622.6,11,20.8,60.1,2.75,0.0547,5.47,LOW,0
32.16,3.87,43.25,48.31,421.8,7,24.2,63.5,5.38,0.0706,7.06,LOW,0
125.72,33.82,62.6,38.66,1023.7,7,19.4,77.3,17.72,0.753,75.3,CRITICAL,1
53.15,11.1,36.26,33.78,1536.4,8,22.0,68.2,4.2,0.0781,7.81,LOW,0
64.24,17.24,37.91,55.4,712.9,12,21.0,87.2,6.69,0.2008,20.08,LOW,0
13.68,2.37,30.17,26.9,3045.3,10,10.1,58.4,3.48,0.0222,2.22,LOW,0
130.65,22.53,57.86,59.63,2512.2,8,15.4,70.3,14.21,0.6328,63.28,HIGH,1
3.83,0.7,23.23,34.56,1041.4,6,17.3,61.6,3.18,0.0209,2.09,LOW,0
194.22,45.25,75.64,54.68,1992.9,5,19.4,84.0,30.56,0.9591,95.91,CRITICAL,1
5.8,1.22,24.98,42.87,2378.3,5,20.9,58.4,2.92,0.0496,4.96,LOW,0
3.03,0.81,29.53,51.4,3026.8,14,11.6,64.2,2.73,0.1992,19.92,LOW,0
186.69,23.16,67.32,62.96,2850.8,11,12.2,81.5,23.87,0.9636,96.36,CRITICAL,1
22.35,5.21,37.73,33.75,1769.8,5,18.4,61.2,3.03,0.0361,3.61,LOW,0
83.47,14.43,47.35,60.14,2535.2,7,14.6,74.3,8.47,0.2022,20.22,LOW,0
15.79,2.35,26.25,36.79,1908.3,3,15.7,57.7,1.86,0.0196,1.96,LOW,0
11.85,2.39,32.76,36.68,1880.5,11,14.8,61.5,2.46,0.0258,2.58,LOW,0
24.31,4.88,30.78,35.37,588.5,4,23.9,65.4,3.66,0.051,5.1,LOW,0
21.3,3.02,25.73,41.0,622.1,16,25.0,62.5,2.13,0.1485,14.85,LOW,0
14.78,2.25,21.53,28.71,1812.1,12,15.5,63.2,2.23,0.0235,2.35,LOW,0
41.42,7.67,40.07,41.36,1043.1,4,18.9,68.4,5.31,0.0681,6.81,LOW,0
49.89,9.25,42.77,41.01,312.1,5,25.2,63.4,3.72,0.0793,7.93,LOW,0
176.7,30.18,72.41,48.54,2382.4,9,11.6,77.7,25.98,0.9546,95.46,CRITICAL,1
126.23,18.15,66.95,51.74,345.8,7,27.8,72.7,17.43,0.7301,73.01,HIGH,1
10.85,1.31,28.22,38.17,2006.1,7,8.4,54.4,2.78,0.0806,8.06,LOW,0
44.07,12.13,43.98,34.2,1840.6,6,15.0,74.0,6.64,0.0599,5.99,LOW,0
17.55,4.75,25.13,32.78,3108.0,6,14.4,52.2,3.73,0.0433,4.33,LOW,0
39.56,7.81,30.68,30.4,1678.4,8,18.2,69.7,4.79,0.043,4.3,LOW,0
22.62,6.32,28.76,23.38,437.6,8,26.1,59.3,3.45,0.0161,1.61,LOW,0
177.76,40.49,72.78,35.43,1877.5,10,17.4,92.9,25.28,0.9551,95.51,CRITICAL,1
45.68,5.99,43.55,33.15,2731.2,12,11.4,64.3,5.0,0.1884,18.84,LOW,0
106.64,14.81,56.33,60.69,3190.7,8,13.2,76.2,11.85,0.6191,61.91,HIGH,1
63.06,16.81,38.86,41.48,1519.5,11,18.2,72.6,6.8,0.1291,12.91,LOW,0
81.62,18.02,47.91,35.58,1194.9,11,19.4,79.8,9.43,0.1671,16.71,LOW,0
58.95,15.03,39.37,42.17,2924.6,8,13.6,65.4,6.32,0.1529,15.29,LOW,0
21.51,5.67,27.0,28.03,814.2,10,18.7,59.5,1.7,0.0153,1.53,LOW,0
10.15,1.95,27.44,38.27,2065.5,10,15.9,64.6,0.5,0.0579,5.79,LOW,0
126.62,16.18,59.5,43.62,1446.9,9,18.7,69.5,15.62,0.5835,58.35,HIGH,1
0.72,0.11,21.37,39.49,371.2,7,25.2,49.8,0.5,0.0244,2.44,LOW,0
25.98,3.39,28.39,37.13,1274.5,4,19.8,66.1,3.65,0.0259,2.59,LOW,0
24.62,3.7,35.97,64.87,1032.4,7,23.3,67.7,5.54,0.072,7.2,LOW,0
26.07,4.84,34.42,54.21,2274.0,7,18.2,65.9,3.95,0.0854,8.54,LOW,0
127.78,17.75,65.5,43.53,3048.9,8,12.4,78.6,16.63,0.6928,69.28,HIGH,1
155.44,22.8,67.11,41.83,1040.7,6,21.4,80.1,19.73,0.8003,80.03,CRITICAL,1
6.17,1.18,21.29,43.44,2643.8,9,15.0,70.5,1.66,0.0668,6.68,LOW,0
16.11,2.81,26.64,30.67,413.3,8,27.6,72.7,2.74,0.0353,3.53,LOW,0
19.31,3.76,35.54,36.95,1837.5,6,18.8,63.5,4.31,0.0588,5.88,LOW,0
15.65,2.95,21.38,21.94,458.1,9,28.1,58.2,2.74,0.014,1.4,LOW,0
56.07,12.51,47.92,39.12,3005.4,9,5.6,62.4,6.54,0.1157,11.57,LOW,0
25.98,7.01,26.72,41.04,2510.7,5,14.3,66.5,3.92,0.0813,8.13,LOW,0
29.71,4.08,37.22,31.66,2191.0,12,16.7,57.1,5.47,0.0918,9.18,LOW,0
67.11,9.12,38.69,60.44,2680.5,10,9.6,62.8,6.99,0.2801,28.01,MODERATE,0
141.62,36.32,61.68,56.0,2160.2,5,16.7,78.3,17.91,0.7456,74.56,HIGH,1
4.96,1.0,16.1,46.98,3108.4,6,13.2,63.8,0.5,0.0256,2.56,LOW,0
43.8,10.63,46.53,40.76,2356.2,14,14.5,75.4,4.31,0.1211,12.11,LOW,0
20.01,3.09,33.48,53.62,2977.7,8,13.3,64.5,1.72,0.0967,9.67,LOW,0
12.22,3.09,31.59,27.62,1775.5,5,20.8,64.8,2.5,0.0119,1.19,LOW,0
1.8,0.48,23.04,49.75,595.3,12,28.1,66.2,1.24,0.1172,11.72,LOW,0
23.38,5.18,26.89,27.34,1808.1,10,21.0,68.8,2.64,0.061,6.1,LOW,0
15.37,2.1,33.19,49.91,624.3,4,28.0,59.0,2.07,0.0797,7.97,LOW,0
88.7,23.35,43.82,33.33,1997.9,7,15.8,78.5,8.24,0.2312,23.12,LOW,0
41.52,10.25,35.79,54.02,1673.4,10,17.8,72.4,2.82,0.1355,13.55,LOW,0
169.16,40.62,66.11,58.57,2086.6,9,10.3,87.2,22.35,0.9397,93.97,CRITICAL,1
9.83,1.24,28.37,28.47,279.6,14,23.8,62.3,3.2,0.0364,3.64,LOW,0
125.29,31.05,50.5,38.77,824.8,7,26.5,82.4,13.46,0.6862,68.62,HIGH,1
66.11,9.39,36.11,62.5,1699.4,8,17.1,72.9,6.66,0.2269,22.69,LOW,0
174.22,27.11,69.48,39.34,3054.0,5,12.2,75.0,24.26,0.8572,85.72,CRITICAL,1
96.82,20.56,55.18,53.27,1381.6,5,21.0,77.1,12.04,0.3934,39.34,MODERATE,0
34.57,5.61,32.02,42.43,1501.9,7,22.8,72.3,4.84,0.0538,5.38,LOW,0
13.59,3.07,33.72,36.39,2358.4,9,10.0,68.0,4.02,0.0648,6.48,LOW,0
9.9,2.15,35.28,33.66,2031.2,5,17.7,63.7,4.21,0.0275,2.75,LOW,0
0.32,0.04,23.55,30.74,1131.8,6,22.6,60.9,0.5,0.0212,2.12,LOW,0
9.4,2.11,20.24,48.54,1461.9,7,17.8,59.0,2.81,0.0768,7.68,LOW,0
73.97,19.81,50.54,36.71,892.2,5,25.5,70.4,7.52,0.2224,22.24,LOW,0
33.15,4.83,26.57,40.12,3099.8,5,7.5,69.3,4.99,0.0356,3.56,LOW,0
6.38,1.37,22.27,39.59,635.4,5,27.2,63.3,2.32,0.0486,4.86,LOW,0
26.32,4.6,23.87,42.07,1346.9,10,15.2,69.4,3.41,0.0362,3.62,LOW,0
31.22,6.04,38.56,53.38,326.2,9,23.9,61.6,4.28,0.0625,6.25,LOW,0
12.39,2.06,31.33,62.47,904.2,9,22.7,68.4,2.91,0.0845,8.45,LOW,0
1.25,0.22,33.44,37.29,2552.4,6,14.5,56.5,3.72,0.0383,3.83,LOW,0
1.33,0.17,23.17,51.44,843.5,7,18.7,61.4,3.3,0.046,4.6,LOW,0
0.93,0.26,21.14,48.65,486.2,11,27.9,56.8,3.64,0.0657,6.57,LOW,0
179.01,39.38,72.5,41.96,1649.6,6,20.8,86.3,25.17,0.9092,90.92,CRITICAL,1
13.4,2.68,22.09,59.64,279.4,4,31.2,74.2,0.5,0.0263,2.63,LOW,0
178.87,32.45,82.23,30.63,500.1,10,27.0,89.9,29.22,0.9407,94.07,CRITICAL,1
19.78,4.08,47.42,26.54,2632.5,10,11.7,64.3,2.57,0.0277,2.77,LOW,0
21.12,3.82,27.29,52.76,2525.8,14,11.4,71.6,2.68,0.1027,10.27,LOW,0
25.17,4.47,35.01,38.14,2949.7,11,10.7,48.4,3.52,0.0375,3.75,LOW,0
43.69,8.49,36.46,52.4,2770.8,6,18.2,65.6,4.87,0.1303,13.03,LOW,0
11.18,1.84,30.34,54.96,2265.4,10,15.7,58.7,3.25,0.1265,12.65,LOW,0
4.54,0.68,31.57,23.73,404.4,8,26.0,55.5,1.33,0.0119,1.19,LOW,0
28.42,5.94,27.24,54.39,2559.4,9,17.4,55.1,4.02,0.0405,4.05,LOW,0
135.81,34.61,60.63,38.38,2744.3,7,10.0,79.1,16.63,0.6061,60.61,HIGH,1
20.45,2.95,36.74,40.1,2607.3,12,15.0,67.2,5.95,0.1158,11.58,LOW,0
36.44,4.56,37.75,43.63,1750.0,13,19.7,64.6,2.89,0.1107,11.07,LOW,0
23.85,3.8,33.31,57.18,937.1,8,25.2,68.4,3.56,0.0816,8.16,LOW,0
33.89,9.38,37.04,19.83,2743.7,12,15.0,65.5,4.87,0.0334,3.34,LOW,0
27.5,6.95,35.74,39.16,2395.1,7,14.7,71.1,3.36,0.0756,7.56,LOW,0
47.12,10.15,43.98,45.72,3143.2,10,7.3,64.1,5.16,0.2219,22.19,LOW,0
42.84,11.51,40.76,47.0,709.3,9,22.7,55.2,6.47,0.0583,5.83,LOW,0
26.74,5.11,32.23,45.89,915.7,4,25.1,54.5,4.39,0.0601,6.01,LOW,0
39.76,11.03,37.9,27.8,874.8,5,27.8,63.0,3.91,0.1148,11.48,LOW,0
72.38,12.12,44.93,34.1,2588.0,8,10.7,65.6,6.37,0.1134,11.34,LOW,0
19.81,3.14,26.82,35.91,801.4,6,20.4,59.4,3.54,0.0341,3.41,LOW,0
18.63,4.14,29.96,50.37,446.6,7,21.6,69.6,3.33,0.065,6.5,LOW,0
50.57,9.13,38.59,33.43,3195.8,5,8.5,58.6,6.08,0.0579,5.79,LOW,0
30.58,6.73,25.07,31.03,323.2,1,28.6,73.6,3.25,0.0437,4.37,LOW,0
2.58,0.44,29.6,59.77,2714.0,4,16.4,55.6,3.0,0.1097,10.97,LOW,0
77.93,17.06,51.54,18.29,1327.8,8,15.5,64.2,10.83,0.073,7.3,LOW,0
1.09,0.18,28.03,66.14,2732.8,4,10.0,59.3,3.59,0.0466,4.66,LOW,0
48.3,6.19,42.95,45.33,1886.1,7,14.1,76.2,4.91,0.1807,18.07,LOW,0
49.77,13.24,38.06,51.49,2909.8,2,9.8,63.2,7.91,0.1292,12.92,LOW,0
271.88,71.05,98.0,33.95,2982.3,5,11.0,97.2,35.0,0.9985,99.85,CRITICAL,1
1.95,0.54,30.29,19.18,276.8,11,25.5,57.1,0.68,0.0309,3.09,LOW,0
31.8,7.46,28.61,47.58,472.5,9,26.7,71.7,4.07,0.0854,8.54,LOW,0
19.54,4.48,25.0,51.76,988.6,9,17.7,60.3,3.11,0.0829,8.29,LOW,0
14.05,2.94,31.17,47.69,2224.5,3,14.5,64.8,2.67,0.0392,3.92,LOW,0
3.31,0.46,28.03,28.2,2870.4,12,15.6,61.2,1.96,0.0303,3.03,LOW,0
28.95,4.35,37.76,48.2,1606.8,7,22.7,63.7,4.67,0.0786,7.86,LOW,0
22.82,3.8,22.84,48.83,2040.6,9,20.9,60.4,3.64,0.0565,5.65,LOW,0
3.87,1.01,25.59,44.7,806.1,7,24.5,72.4,1.59,0.0508,5.08,LOW,0
33.18,4.9,28.64,48.72,2624.7,13,11.9,81.7,3.17,0.1226,12.26,LOW,0
46.87,12.55,42.4,52.35,3103.6,10,11.4,61.7,5.0,0.0792,7.92,LOW,0
51.03,10.39,45.96,43.21,1042.4,8,28.6,61.2,6.05,0.1167,11.67,LOW,0
82.52,19.35,50.63,25.39,1709.7,9,17.3,72.6,10.41,0.1825,18.25,LOW,0
18.44,2.54,27.37,39.46,504.0,8,29.8,49.1,4.11,0.0785,7.85,LOW,0
107.07,17.46,51.24,24.73,1899.5,9,11.5,76.4,11.66,0.2667,26.67,MODERATE,0
70.2,19.19,42.6,37.29,1733.2,10,19.9,82.6,8.48,0.1833,18.33,LOW,0
12.31,2.0,24.24,37.28,676.1,6,25.9,58.3,2.98,0.032,3.2,LOW,0
6.07,1.02,25.9,23.97,1554.1,12,20.4,67.4,2.42,0.0508,5.08,LOW,0
20.01,3.03,26.85,35.62,1235.6,8,22.3,71.8,4.83,0.0285,2.85,LOW,0
102.65,14.44,46.83,26.63,1789.4,5,19.5,70.2,10.98,0.1599,15.99,LOW,0
30.01,4.72,35.31,50.54,1977.7,12,18.5,65.6,3.77,0.0806,8.06,LOW,0
30.65,6.83,35.87,58.88,275.1,11,25.7,66.7,4.81,0.138,13.8,LOW,0
48.52,9.36,47.08,24.39,2495.0,9,13.6,71.7,4.88,0.0435,4.35,LOW,0
24.96,5.21,29.82,59.55,2353.4,6,11.7,68.6,3.12,0.146,14.6,LOW,0
3.88,0.54,16.63,40.45,1330.5,5,22.5,67.3,2.38,0.0353,3.53,LOW,0
68.39,16.98,48.23,34.11,406.2,12,29.0,65.6,8.66,0.2188,21.88,LOW,0
12.98,3.18,33.27,24.68,2477.1,7,18.7,63.0,3.02,0.0623,6.23,LOW,0
189.17,23.35,83.68,39.82,3067.8,10,9.1,97.3,29.2,0.9673,96.73,CRITICAL,1
4.39,0.8,33.59,49.92,958.4,8,18.4,70.2,1.38,0.0806,8.06,LOW,0
251.84,32.99,98.0,46.42,1204.4,5,22.3,99.0,35.0,0.9983,99.83,CRITICAL,1
3.34,0.82,21.05,22.82,792.2,9,20.8,57.3,2.37,0.0397,3.97,LOW,0
9.19,2.19,35.31,24.43,1952.0,12,18.7,67.6,1.29,0.0463,4.63,LOW,0
1.67,0.44,23.83,37.16,706.8,7,18.6,63.5,3.48,0.0267,2.67,LOW,0
144.16,22.75,69.36,33.97,1300.8,9,23.6,84.7,20.31,0.7919,79.19,CRITICAL,1
66.47,12.83,44.91,31.83,2306.2,10,15.7,74.6,7.66,0.1128,11.28,LOW,0
19.93,2.98,25.72,33.51,1902.3,13,12.7,57.3,2.75,0.0406,4.06,LOW,0
92.34,16.57,56.66,50.32,1390.1,8,21.1,78.9,9.97,0.41,41.0,MODERATE,0
31.23,6.36,31.46,57.39,1489.7,7,20.0,65.6,3.86,0.0914,9.14,LOW,0
34.8,4.47,44.04,37.22,1908.2,9,18.8,72.1,5.51,0.0608,6.08,LOW,0
65.35,15.32,39.48,55.78,267.3,6,28.5,69.9,6.49,0.0861,8.61,LOW,0
12.32,2.55,23.43,34.8,481.6,3,19.3,65.3,3.59,0.03,3.0,LOW,0
15.31,3.87,25.97,39.15,2849.7,5,11.1,65.0,2.65,0.0413,4.13,LOW,0
82.74,13.53,55.64,31.6,479.7,7,25.1,69.1,10.98,0.2397,23.97,LOW,0
